.mag.0,.mag.1,.mag.2
3712,-5855,3461
3712,-5855,3461
3712,-5855,3461
3712,-5855,3461
3604,-5815,3399
3604,-5815,3399
3604,-5815,3399
3604,-5815,3399
3525,-5829,3305
3525,-5829,3305
3525,-5829,3305
3435,-5825,3284
3435,-5825,3284
3435,-5825,3284
3334,-5849,3236
3334,-5849,3236
3334,-5849,3236
3334,-5849,3236
3260,-5864,3168
3260,-5864,3168
3260,-5864,3168
3167,-5905,3140
3167,-5905,3140
3167,-5905,3140
3167,-5905,3140
3107,-5963,3114
3107,-5963,3114
3107,-5963,3114
3066,-6001,3074
3066,-6001,3074
3066,-6001,3074
3066,-6020,3088
3066,-6020,3088
3066,-6020,3088
3066,-6020,3088
3037,-6059,3046
3037,-6059,3046
3037,-6059,3046
3066,-6095,3094
3066,-6095,3094
3066,-6095,3094
3085,-6162,3053
3085,-6162,3053
3085,-6162,3053
3085,-6162,3064
3095,-6221,3064
3095,-6221,3064
3095,-6221,3064
3121,-6307,3089
3121,-6307,3089
3121,-6307,3089
3121,-6307,3089
3180,-6375,3088
3180,-6375,3088
3180,-6375,3088
3201,-6438,3103
3201,-6438,3103
3201,-6438,3103
3201,-6438,3103
3222,-6490,3166
3222,-6490,3166
3222,-6490,3166
3280,-6558,3130
3280,-6558,3130
3280,-6558,3130
3337,-6635,3162
3337,-6635,3162
3337,-6635,3162
3337,-6635,3162
3399,-6682,3261
3399,-6682,3261
3399,-6682,3261
3481,-6768,3271
3481,-6768,3271
3481,-6768,3271
3481,-6768,3271
3524,-6853,3321
3524,-6853,3321
3524,-6853,3321
3627,-6945,3385
3627,-6945,3385
3627,-6945,3385
3627,-6945,3385
3656,-6993,3425
3656,-6993,3425
3656,-6993,3425
3656,-6993,3425
3723,-7041,3534
3723,-7041,3534
3723,-7041,3534
3723,-7041,3534
3817,-7152,3618
3817,-7152,3618
3817,-7152,3618
3817,-7152,3618
3852,-7233,3674
3852,-7233,3674
3852,-7233,3674
3955,-7316,3748
3955,-7316,3748
3955,-7316,3748
3955,-7316,3748
3984,-7359,3822
3984,-7359,3822
3984,-7359,3822
3984,-7359,3822
4014,-7449,3869
4014,-7449,3869
4014,-7449,3869
4014,-7449,3869
4039,-7531,3978
4039,-7531,3978
4039,-7531,3978
4039,-7616,4072
4039,-7616,4072
4039,-7616,4072
4060,-7685,4128
4060,-7685,4128
4060,-7685,4128
4060,-7685,4128
4100,-7786,4184
4100,-7786,4184
4100,-7786,4184
4100,-7786,4184
4072,-7866,4292
4072,-7866,4292
4072,-7866,4292
4091,-7935,4391
4091,-7935,4391
4091,-7935,4391
4091,-7997,4531
4147,-7997,4531
4147,-7997,4531
4147,-7997,4531
4160,-8051,4651
4160,-8051,4651
4160,-8051,4651
4153,-8115,4696
4153,-8115,4696
4153,-8115,4696
4153,-8115,4696
4198,-8158,4829
4198,-8158,4829
4198,-8158,4829
4198,-8158,4829
4175,-8232,4957
4175,-8232,4957
4175,-8232,4957
4217,-8219,5062
4217,-8219,5062
4217,-8219,5062
4217,-8219,5062
4239,-8262,5207
4239,-8262,5207
4239,-8262,5207
4242,-8267,5313
4242,-8267,5313
4242,-8267,5313
4242,-8267,5313
4256,-8266,5403
4256,-8266,5403
4256,-8266,5403
4305,-8271,5523
4305,-8271,5523
4305,-8271,5523
4305,-8271,5523
4290,-8238,5671
4290,-8238,5671
4290,-8238,5671
4326,-8205,5736
4326,-8205,5736
4326,-8205,5736
4326,-8205,5736
4368,-8159,5776
4368,-8159,5776
4368,-8159,5776
4368,-8159,5776
4355,-8131,5776
4355,-8131,5776
4355,-8131,5776
4390,-8114,5855
4390,-8114,5855
4390,-8114,5855
4472,-8019,5908
4472,-8019,5908
4472,-8019,5908
4472,-8019,5908
4497,-7941,6006
4497,-7941,6006
4497,-7941,6006
4540,-7841,6005
4540,-7841,6005
4540,-7841,6005
4540,-7841,6005
4596,-7726,6038
4596,-7726,6038
4596,-7726,6038
4636,-7639,6080
4636,-7639,6080
4636,-7639,6080
4636,-7639,6080
4670,-7531,6072
4670,-7531,6072
4670,-7531,6072
4707,-7432,6141
4707,-7432,6141
4707,-7432,6141
4700,-7342,6194
4700,-7342,6194
4700,-7342,6194
4700,-7342,6194
4763,-7293,6181
4763,-7293,6181
4763,-7293,6181
4735,-7214,6241
4735,-7214,6241
4735,-7214,6241
4747,-7150,6241
4747,-7150,6241
4747,-7150,6241
4747,-7150,6241
4754,-7120,6335
4754,-7120,6335
4754,-7120,6335
4745,-7039,6367
4745,-7039,6367
4745,-7039,6367
4745,-7039,6367
4768,-7031,6409
4768,-7031,6409
4768,-7031,6409
4768,-7031,6409
4769,-6979,6434
4769,-6979,6434
4769,-6979,6434
4751,-6916,6412
4751,-6916,6412
4751,-6916,6412
4751,-6916,6412
4761,-6862,6401
4761,-6862,6401
4761,-6862,6401
4761,-6862,6401
4767,-6782,6430
4767,-6782,6430
4767,-6782,6430
4767,-6782,6430
4770,-6728,6434
4770,-6728,6434
4770,-6728,6434
4760,-6677,6427
4760,-6677,6427
4760,-6677,6427
4760,-6677,6427
4771,-6613,6403
4771,-6613,6403
4771,-6613,6403
4771,-6613,6403
4777,-6526,6379
4777,-6526,6379
4777,-6526,6379
4777,-6526,6379
4799,-6479,6312
4799,-6479,6312
4799,-6479,6312
4799,-6479,6316
4775,-6390,6316
4775,-6390,6316
4775,-6390,6316
4794,-6307,6269
4794,-6307,6269
4794,-6307,6269
4794,-6307,6269
4772,-6215,6294
4772,-6215,6294
4772,-6215,6294
4772,-6215,6294
4756,-6140,6241
4756,-6140,6241
4756,-6140,6241
4756,-6140,6241
4762,-6065,6197
4762,-6065,6197
4762,-6065,6197
4768,-5989,6151
4768,-5989,6151
4768,-5989,6151
4768,-5989,6151
4773,-5894,6160
4773,-5894,6160
4773,-5894,6160
4747,-5868,6139
4747,-5868,6139
4747,-5868,6139
4747,-5868,6139
4721,-5774,6136
4721,-5774,6136
4721,-5774,6136
4710,-5703,6107
4710,-5703,6107
4710,-5703,6107
4710,-5703,6107
4636,-5542,6154
4613,-5520,6189
4613,-5520,6189
4613,-5520,6189
4613,-5520,6189
4594,-5493,6262
4594,-5493,6262
4594,-5493,6262
4593,-5494,6309
4593,-5494,6309
4593,-5494,6309
4593,-5494,6309
4570,-5460,6356
4570,-5460,6356
4570,-5460,6356
4543,-5435,6380
4543,-5435,6380
4543,-5435,6380
4522,-5384,6390
4522,-5384,6390
4522,-5384,6390
4511,-5328,6367
4511,-5328,6367
4511,-5328,6367
4511,-5328,6367
4455,-5285,6368
4455,-5285,6368
4455,-5285,6368
4468,-5238,6364
4468,-5238,6364
4468,-5238,6364
4468,-5238,6364
4449,-5208,6374
4449,-5208,6374
4449,-5208,6374
4449,-5150,6367
4434,-5150,6367
4434,-5150,6367
4434,-5150,6367
4422,-5145,6350
4422,-5145,6350
4422,-5145,6350
4385,-5082,6384
4385,-5082,6384
4385,-5082,6384
4385,-5082,6384
4384,-5091,6423
4384,-5091,6423
4384,-5091,6423
4397,-5112,6450
4397,-5112,6450
4397,-5112,6450
4397,-5112,6450
4342,-5101,6464
4342,-5101,6464
4342,-5101,6464
4349,-5116,6515
4349,-5116,6515
4349,-5116,6515
4359,-5152,6575
4359,-5152,6575
4359,-5152,6575
4359,-5152,6575
4363,-5171,6614
4363,-5171,6614
4363,-5171,6614
4363,-5171,6614
4363,-5238,6703
4363,-5238,6703
4363,-5238,6703
4355,-5297,6795
4355,-5297,6795
4355,-5297,6795
4340,-5332,6893
4340,-5332,6893
4340,-5332,6893
4340,-5332,6893
4321,-5357,6935
4321,-5357,6935
4321,-5357,6935
4305,-5398,7065
4305,-5398,7065
4305,-5398,7065
4305,-5398,7065
4262,-5449,7129
4262,-5449,7129
4262,-5449,7129
4216,-5518,7194
4216,-5518,7194
4216,-5518,7194
4216,-5518,7194
4216,-5551,7277
4216,-5551,7277
4216,-5551,7277
4211,-5576,7317
4211,-5576,7317
4211,-5576,7317
4211,-5576,7317
4165,-5613,7380
4165,-5613,7380
4165,-5613,7380
4106,-5672,7432
4106,-5672,7432
4106,-5672,7432
4106,-5672,7432
4102,-5678,7504
4102,-5678,7504
4102,-5678,7504
4102,-5678,7504
4036,-5737,7587
4036,-5737,7587
4036,-5737,7587
4036,-5737,7587
4021,-5769,7643
4021,-5769,7643
4021,-5769,7643
3951,-5784,7658
3951,-5784,7658
3951,-5784,7658
3951,-5784,7658
3923,-5873,7773
3923,-5873,7773
3923,-5873,7773
3923,-5873,7773
3851,-5927,7822
3851,-5927,7822
3851,-5927,7822
3829,-6017,7923
3829,-6017,7923
3829,-6017,7923
3829,-6017,7923
3732,-6105,7938
3732,-6105,7938
3732,-6105,7938
3694,-6131,7987
3694,-6131,7987
3694,-6131,7987
3602,-6199,8065
3602,-6199,8065
3602,-6199,8065
3602,-6199,8065
3509,-6217,8123
3509,-6217,8123
3509,-6217,8123
3418,-6273,8171
3418,-6273,8171
3418,-6273,8171
3418,-6273,8171
3341,-6307,8224
3341,-6307,8224
3341,-6307,8224
3295,-6315,8227
3295,-6315,8227
3295,-6315,8227
3295,-6315,8227
3259,-6342,8284
3259,-6342,8284
3259,-6342,8284
3185,-6393,8276
3185,-6393,8276
3185,-6393,8276
3110,-6451,8303
3110,-6451,8303
3110,-6451,8303
3110,-6451,8303
3047,-6463,8351
3047,-6463,8351
3047,-6463,8351
3000,-6489,8353
3000,-6489,8353
3000,-6489,8353
3000,-6489,8353
2912,-6533,8341
2912,-6533,8341
2912,-6533,8341
2819,-6534,8409
2819,-6534,8409
2819,-6534,8409
2819,-6534,8409
2785,-6585,8398
2785,-6585,8398
2785,-6585,8398
2715,-6615,8417
2715,-6615,8417
2715,-6615,8417
2663,-6654,8448
2663,-6654,8448
2663,-6654,8448
2663,-6654,8448
2636,-6676,8449
2636,-6676,8449
2636,-6676,8449
2564,-6699,8447
2564,-6699,8447
2564,-6699,8447
2564,-6699,8447
2519,-6731,8481
2519,-6731,8481
2519,-6731,8481
2449,-6728,8454
2449,-6728,8454
2449,-6728,8454
2449,-6728,8454
2366,-6749,8456
2366,-6749,8456
2366,-6749,8456
2298,-6797,8481
2298,-6797,8481
2298,-6797,8481
2218,-6853,8479
2218,-6853,8479
2218,-6853,8479
2218,-6853,8479
2161,-6906,8423
2161,-6906,8423
2161,-6906,8423
2040,-6959,8391
2040,-6959,8391
2040,-6959,8391
2040,-6959,8391
1937,-6982,8383
1937,-6982,8383
1937,-6982,8383
1858,-7000,8396
1858,-7000,8396
1858,-7000,8396
1858,-7000,8396
1763,-7066,8365
1763,-7066,8365
1763,-7066,8365
1658,-7041,8368
1658,-7041,8368
1658,-7041,8368
1590,-7052,8335
1590,-7052,8335
1590,-7052,8335
1590,-7052,8335
1524,-7038,8319
1524,-7038,8319
1524,-7038,8319
1524,-7038,8319
1440,-7027,8344
1440,-7027,8344
1440,-7027,8344
1325,-6980,8301
1325,-6980,8301
1325,-6980,8301
1325,-6953,8297
1223,-6953,8297
1223,-6953,8297
1223,-6953,8297
1127,-6966,8277
1127,-6966,8277
1127,-6966,8277
1065,-6919,8226
1065,-6919,8226
1065,-6919,8226
986,-6921,8198
986,-6921,8198
986,-6921,8198
986,-6921,8198
935,-6927,8140
935,-6927,8140
935,-6927,8140
869,-6914,8090
869,-6914,8090
869,-6914,8090
869,-6914,8090
772,-6911,8045
772,-6911,8045
772,-6911,8045
700,-6868,7986
700,-6868,7986
700,-6868,7986
700,-6868,7986
615,-6857,7945
615,-6857,7945
615,-6857,7945
524,-6846,7912
524,-6846,7912
524,-6846,7912
438,-6833,7815
438,-6833,7815
438,-6833,7815
438,-6833,7815
331,-6810,7731
331,-6810,7731
331,-6810,7731
232,-6780,7658
232,-6780,7658
232,-6780,7658
232,-6780,7658
103,-6753,7557
103,-6753,7557
103,-6753,7557
2,-6731,7450
2,-6731,7450
2,-6731,7450
-88,-6708,7347
-88,-6708,7347
-88,-6708,7347
-88,-6708,7347
-188,-6666,7231
-188,-6666,7231
-188,-6666,7231
-260,-6618,7097
-260,-6618,7097
-260,-6618,7097
-260,-6618,7097
-332,-6577,6992
-332,-6577,6992
-332,-6577,6992
-408,-6560,6887
-408,-6560,6887
-408,-6560,6887
-457,-6496,6790
-457,-6496,6790
-457,-6496,6790
-498,-6464,6681
-498,-6464,6681
-498,-6464,6681
-498,-6464,6681
-574,-6433,6568
-574,-6433,6568
-574,-6433,6568
-604,-6377,6471
-604,-6377,6471
-604,-6377,6471
-604,-6377,6471
-622,-6357,6380
-622,-6357,6380
-622,-6357,6380
-638,-6355,6277
-638,-6355,6277
-638,-6355,6277
-638,-6355,6277
-681,-6323,6205
-681,-6323,6205
-681,-6323,6205
-682,-6347,6110
-682,-6347,6110
-682,-6347,6110
-688,-6325,6027
-688,-6325,6027
-688,-6325,6027
-684,-6312,5913
-684,-6312,5913
-684,-6312,5913
-684,-6312,5913
-701,-6349,5820
-701,-6349,5820
-701,-6349,5820
-702,-6357,5765
-702,-6357,5765
-702,-6357,5765
-702,-6357,5765
-702,-6366,5662
-702,-6366,5662
-702,-6366,5662
-733,-6340,5573
-733,-6340,5573
-733,-6340,5573
-731,-6376,5495
-731,-6376,5495
-731,-6376,5495
-731,-6376,5495
-680,-6413,5418
-680,-6413,5418
-680,-6413,5418
-677,-6438,5341
-677,-6438,5341
-677,-6438,5341
-667,-6471,5273
-667,-6471,5273
-667,-6471,5273
-667,-6471,5273
-674,-6482,5167
-674,-6482,5167
-674,-6482,5167
-642,-6529,5104
-642,-6529,5104
-642,-6529,5104
-642,-6529,5104
-600,-6562,4995
-600,-6562,4995
-600,-6562,4995
-565,-6613,4955
-565,-6613,4955
-565,-6613,4955
-565,-6613,4955
-559,-6672,4859
-559,-6672,4859
-559,-6672,4859
-536,-6731,4834
-536,-6731,4834
-536,-6731,4834
-536,-6731,4834
-530,-6772,4776
-530,-6772,4776
-530,-6772,4776
-497,-6793,4736
-497,-6793,4736
-497,-6793,4736
-497,-6793,4736
-471,-6834,4680
-471,-6834,4680
-471,-6834,4680
-421,-6894,4659
-421,-6894,4659
-421,-6894,4659
-391,-6919,4617
-391,-6919,4617
-391,-6919,4617
-391,-6919,4617
-378,-6983,4538
-378,-6983,4538
-378,-6983,4538
-324,-7006,4461
-324,-7006,4461
-324,-7006,4461
-279,-7033,4475
-279,-7033,4475
-279,-7033,4475
-237,-7067,4369
-237,-7067,4369
-237,-7067,4369
-237,-7067,4369
-168,-7094,4332
-168,-7094,4332
-168,-7094,4332
-148,-7122,4317
-148,-7122,4317
-148,-7122,4317
-148,-7122,4317
-75,-7120,4231
-75,-7120,4231
-75,-7120,4231
-42,-7133,4154
-42,-7133,4154
-42,-7133,4154
16,-7168,4126
16,-7168,4126
16,-7168,4126
16,-7168,4126
47,-7191,4120
47,-7191,4120
47,-7191,4120
47,-7191,4120
99,-7209,4104
99,-7209,4104
99,-7209,4104
136,-7259,4053
136,-7259,4053
136,-7259,4053
136,-7259,4053
157,-7313,4039
157,-7313,4039
157,-7313,4039
157,-7326,4066
157,-7326,4066
157,-7326,4066
202,-7391,4053
202,-7391,4053
202,-7391,4053
202,-7391,4053
264,-7427,4047
264,-7427,4047
264,-7427,4047
299,-7466,4002
299,-7466,4002
299,-7466,4002
299,-7466,4002
319,-7523,4004
319,-7523,4004
319,-7523,4004
386,-7561,4026
386,-7561,4026
386,-7561,4026
386,-7561,4026
425,-7646,3974
425,-7646,3974
425,-7646,3974
522,-7717,3984
522,-7717,3984
522,-7717,3984
522,-7717,3984
564,-7782,3998
564,-7782,3998
564,-7782,3998
604,-7830,3994
604,-7830,3994
604,-7830,3994
604,-7830,3994
662,-7860,3987
662,-7860,3987
662,-7860,3987
671,-7889,4014
671,-7889,4014
671,-7889,4014
671,-7889,4014
708,-7914,4019
708,-7914,4019
708,-7914,4019
708,-7914,4019
744,-7947,4016
744,-7947,4016
744,-7947,4016
737,-7999,4002
737,-7999,4002
829,-8053,3995
829,-8053,3995
829,-8053,3995
870,-8063,3966
870,-8063,3966
870,-8063,3966
870,-8063,3966
905,-8062,3984
905,-8062,3984
905,-8062,3984
918,-8076,3985
918,-8076,3985
918,-8076,3985
918,-8076,3985
961,-8081,3958
961,-8081,3958
961,-8081,3958
961,-8081,3958
967,-8107,3972
967,-8107,3972
967,-8107,3972
967,-8107,3972
995,-8122,3962
995,-8122,3962
995,-8122,3962
1037,-8114,3970
1037,-8114,3970
1037,-8114,3970
1037,-8114,3970
1003,-8123,3957
1003,-8123,3957
1003,-8123,3957
1003,-8123,3957
1010,-8142,3958
1010,-8142,3958
1010,-8142,3958
1010,-8142,3958
1016,-8132,3996
1016,-8132,3996
1016,-8132,3996
1027,-8147,3961
1027,-8147,3961
1027,-8147,3961
1027,-8147,3961
1049,-8154,3921
1049,-8154,3921
1049,-8154,3921
1087,-8147,3908
1087,-8147,3908
1087,-8147,3908
1087,-8147,3908
1143,-8152,3907
1143,-8152,3907
1143,-8152,3907
1132,-8127,3888
1132,-8127,3888
1132,-8127,3888
1172,-8126,3873
1172,-8126,3873
1172,-8126,3873
1172,-8126,3873
1143,-8112,3842
1143,-8112,3842
1143,-8112,3842
1134,-8077,3838
1134,-8077,3838
1134,-8077,3838
1134,-8077,3838
1127,-8069,3814
1127,-8069,3814
1127,-8069,3814
1158,-8041,3795
1158,-8041,3795
1158,-8041,3795
1158,-8041,3783
1148,-8009,3783
1148,-8009,3783
1148,-8009,3783
1180,-7983,3733
1180,-7983,3733
1180,-7983,3733
1189,-7933,3706
1189,-7933,3706
1189,-7933,3706
1189,-7933,3706
1159,-7883,3653
1159,-7883,3653
1159,-7883,3653
1190,-7780,3614
1190,-7780,3614
1190,-7780,3614
1171,-7724,3549
1171,-7724,3549
1171,-7724,3549
1171,-7724,3549
1181,-7620,3481
1181,-7620,3481
1181,-7620,3481
1181,-7620,3481
1221,-7514,3383
1221,-7514,3383
1221,-7514,3383
1278,-7441,3347
1278,-7441,3347
1278,-7441,3347
1356,-7354,3230
1356,-7354,3230
1356,-7354,3230
1356,-7354,3230
1376,-7195,3180
1376,-7195,3180
1376,-7195,3180
1464,-7082,3094
1464,-7082,3094
1464,-7082,3094
1464,-7082,3094
1554,-6964,3089
1554,-6964,3089
1554,-6964,3089
1608,-6862,3016
1608,-6862,3016
1608,-6862,3016
1608,-6862,3016
1719,-6802,2989
1719,-6802,2989
1719,-6802,2989
1808,-6744,2974
1808,-6744,2974
1808,-6744,2974
1808,-6744,2974
1879,-6743,2964
1879,-6743,2964
1879,-6743,2964
1944,-6732,2951
1944,-6732,2951
1944,-6732,2951
1944,-6732,2951
2013,-6732,2943
2013,-6732,2943
2013,-6732,2943
2053,-6702,2927
2053,-6702,2927
2053,-6702,2927
2130,-6659,2933
2130,-6659,2933
2130,-6659,2933
2130,-6659,2933
2164,-6594,2920
2164,-6594,2920
2164,-6594,2920
2215,-6559,2934
2215,-6559,2934
2215,-6559,2934
2215,-6559,2934
2310,-6521,2957
2310,-6521,2957
2310,-6521,2957
2389,-6460,2935
2389,-6460,2935
2389,-6460,2935
2389,-6460,2935
2421,-6397,2944
2421,-6397,2944
2421,-6397,2944
2513,-6341,2975
2513,-6341,2975
2513,-6341,2975
2513,-6341,2975
2566,-6283,2988
2566,-6283,2988
2566,-6283,2988
2680,-6216,3003
2680,-6216,3003
2680,-6216,3003
2775,-6142,3007
2775,-6142,3007
2775,-6142,3007
2775,-6142,3007
2842,-6072,3063
2842,-6072,3063
2842,-6072,3063
2944,-6005,3110
2944,-6005,3110
2944,-6005,3110
2944,-6005,3110
3052,-5936,3144
3052,-5936,3144
3052,-5936,3144
3101,-5880,3192
3101,-5880,3192
3101,-5880,3192
3101,-5880,3192
3178,-5803,3229
3178,-5803,3229
3178,-5803,3229
3226,-5772,3288
3226,-5772,3288
3226,-5772,3288
3226,-5772,3288
3245,-5725,3300
3245,-5725,3300
3245,-5725,3300
3275,-5662,3305
3275,-5662,3305
3275,-5662,3305
3275,-5662,3305
3302,-5647,3331
3302,-5647,3331
3302,-5647,3331
3317,-5600,3316
3317,-5600,3316
3317,-5600,3316
3317,-5600,3316
3303,-5552,3373
3303,-5552,3373
3303,-5552,3373
3312,-5496,3378
3312,-5496,3378
3312,-5496,3378
3312,-5496,3378
3294,-5452,3397
3294,-5452,3397
3294,-5452,3397
3294,-5452,3397
3292,-5446,3432
3292,-5446,3432
3292,-5446,3432
3292,-5404,3447
3288,-5404,3447
3288,-5404,3447
3288,-5404,3447
3256,-5325,3428
3256,-5325,3428
3256,-5325,3428
3256,-5325,3428
3246,-5277,3473
3246,-5277,3473
3246,-5277,3473
3221,-5237,3490
3221,-5237,3490
3221,-5237,3490
3221,-5237,3490
3186,-5159,3517
3186,-5159,3517
3186,-5159,3517
3173,-5135,3492
3173,-5135,3492
3173,-5135,3492
3173,-5135,3492
3142,-5101,3513
3142,-5101,3513
3142,-5101,3513
3107,-5105,3456
3107,-5105,3456
3107,-5105,3456
3107,-5105,3456
3063,-5098,3440
3063,-5098,3440
3063,-5098,3440
3034,-5101,3414
3034,-5101,3414
3034,-5101,3414
3034,-5101,3414
3004,-5102,3427
3004,-5102,3427
3004,-5102,3427
2972,-5098,3410
2972,-5098,3410
2972,-5098,3410
2972,-5098,3410
2979,-5107,3408
2979,-5107,3408
2979,-5107,3408
2966,-5063,3401
2966,-5063,3401
2966,-5063,3401
2966,-5063,3401
2935,-5076,3406
2935,-5076,3406
2935,-5076,3406
2935,-5076,3406
2888,-5067,3417
2888,-5067,3417
2888,-5067,3417
2888,-5067,3417
2944,-5053,3440
2944,-5053,3440
2944,-5053,3440
2925,-5023,3434
2925,-5023,3434
2925,-5023,3434
2922,-5028,3436
2922,-5028,3436
2922,-5028,3436
2922,-5028,3436
2934,-5009,3456
2934,-5009,3456
2934,-5009,3456
2912,-4993,3449
2912,-4993,3449
2912,-4993,3449
2912,-4993,3449
2886,-5029,3433
2886,-5029,3433
2886,-5029,3433
2881,-5072,3406
2881,-5072,3406
2881,-5072,3406
2890,-5100,3386
2890,-5100,3386
2890,-5100,3386
2890,-5100,3386
2914,-5137,3379
2914,-5137,3379
2914,-5137,3379
2945,-5217,3390
2945,-5217,3390
2945,-5217,3390
2945,-5217,3390
3010,-5242,3376
3010,-5242,3376
3010,-5242,3376
3095,-5283,3356
3095,-5283,3356
3095,-5283,3356
3095,-5283,3356
3178,-5327,3441
3178,-5327,3441
3178,-5327,3441
3301,-5363,3441
3301,-5363,3441
3301,-5363,3441
3301,-5363,3441
3437,-5434,3501
3437,-5434,3501
3437,-5434,3501
3545,-5498,3615
3545,-5498,3615
3545,-5498,3615
3545,-5498,3615
3695,-5511,3662
3695,-5511,3662
3695,-5511,3662
3821,-5567,3737
3821,-5567,3737
3821,-5567,3737
3954,-5553,3887
3954,-5553,3887
3954,-5553,3887
3954,-5553,3887
4055,-5586,3966
4055,-5586,3966
4055,-5586,3966
4055,-5586,3966
4082,-5561,4021
4082,-5561,4021
4082,-5561,4021
4140,-5548,4029
4140,-5548,4029
4140,-5548,4029
4140,-5548,4029
4147,-5509,4072
4147,-5509,4072
4147,-5509,4072
4177,-5457,4106
4177,-5457,4106
4177,-5457,4106
4177,-5422,4131
4183,-5422,4131
4183,-5422,4131
4183,-5422,4131
4172,-5367,4194
4172,-5367,4194
4172,-5367,4194
4156,-5312,4232
4156,-5312,4232
4156,-5312,4232
4156,-5312,4232
4125,-5262,4218
4125,-5262,4218
4125,-5262,4218
4122,-5141,4304
4122,-5141,4304
4122,-5141,4304
4122,-5141,4304
4131,-5078,4412
4131,-5078,4412
4131,-5078,4412
4103,-5016,4500
4103,-5016,4500
4103,-5016,4500
4103,-5016,4500
4130,-4950,4546
4130,-4950,4546
4130,-4950,4546
4130,-4950,4546
4090,-4886,4612
4090,-4886,4612
4090,-4886,4612
4090,-4886,4612
4099,-4818,4752
4099,-4818,4752
4099,-4818,4752
4067,-4749,4866
4067,-4749,4866
4067,-4749,4866
4067,-4749,4866
4082,-4678,4986
4082,-4678,4986
4082,-4678,4986
4082,-4678,4986
4064,-4640,5059
4064,-4640,5059
4064,-4640,5059
4064,-4640,5059
4057,-4582,5170
4057,-4582,5170
4057,-4582,5170
4057,-4582,5170
4012,-4538,5317
4012,-4538,5317
4012,-4538,5317
4043,-4517,5406
4043,-4517,5406
4043,-4517,5406
4031,-4517,5519
4031,-4517,5519
4031,-4517,5519
3983,-4491,5683
3983,-4491,5683
3983,-4491,5683
3983,-4491,5683
3962,-4464,5821
3962,-4464,5821
3962,-4464,5821
3962,-4464,5821
3926,-4440,5938
3926,-4440,5938
3926,-4440,5938
3879,-4437,6098
3879,-4437,6098
3879,-4437,6098
3879,-4437,6098
3849,-4426,6237
3849,-4426,6237
3849,-4426,6237
3801,-4426,6369
3801,-4426,6369
3801,-4426,6369
3770,-4422,6476
3770,-4422,6476
3770,-4422,6476
3770,-4422,6476
3708,-4395,6549
3708,-4395,6549
3708,-4395,6549
3696,-4422,6600
3696,-4422,6600
3696,-4422,6600
3646,-4435,6684
3646,-4435,6684
3646,-4435,6684
3646,-4435,6684
3622,-4428,6752
3622,-4428,6752
3622,-4428,6752
3622,-4428,6752
3571,-4398,6846
3571,-4398,6846
3571,-4398,6846
3490,-4389,6938
3490,-4389,6938
3490,-4389,6938
3452,-4409,6968
3452,-4409,6968
3452,-4409,6968
3452,-4409,6968
3399,-4383,7036
3399,-4383,7036
3399,-4383,7036
3325,-4385,7101
3325,-4385,7101
3325,-4385,7101
3325,-4385,7101
3290,-4396,7139
3290,-4396,7139
3290,-4396,7139
3193,-4385,7206
3193,-4385,7206
3193,-4385,7206
3116,-4396,7284
3116,-4396,7284
3116,-4396,7284
3116,-4396,7284
3081,-4393,7280
3081,-4393,7280
3081,-4393,7280
3045,-4459,7380
3045,-4459,7380
3045,-4459,7380
3045,-4459,7380
3019,-4465,7407
3019,-4465,7407
3019,-4465,7407
2961,-4502,7527
2961,-4502,7527
2961,-4502,7527
2961,-4502,7527
2955,-4540,7578
2955,-4540,7578
2955,-4540,7578
2909,-4613,7651
2909,-4613,7651
2909,-4613,7651
2909,-4613,7651
2895,-4651,7710
2895,-4651,7710
2895,-4651,7710
2884,-4721,7725
2822,-4795,7823
2829,-4869,7825
2829,-4869,7825
2829,-4869,7825
2829,-4869,7825
2842,-4905,7921
2842,-4905,7921
2842,-4905,7921
2851,-4946,7916
2851,-4946,7916
2851,-4946,7916
2866,-5035,7974
2866,-5035,7974
2866,-5035,7974
2866,-5035,7974
2866,-5104,8013
2866,-5104,8013
2866,-5104,8013
2843,-5205,8073
2843,-5205,8073
2843,-5205,8073
2843,-5205,8073
2837,-5295,8136
2837,-5295,8136
2837,-5295,8136
2855,-5372,8168
2855,-5372,8168
2855,-5372,8168
2847,-5508,8265
2847,-5508,8265
2847,-5508,8265
2847,-5508,8265
2852,-5672,8287
2852,-5672,8287
2852,-5672,8287
2852,-5672,8287
2829,-5816,8311
2829,-5816,8311
2829,-5816,8311
2829,-5816,8311
2855,-5943,8337
2855,-5943,8337
2855,-5943,8337
2855,-5943,8337
2840,-6103,8348
2840,-6103,8348
2840,-6103,8348
2856,-6251,8358
2856,-6251,8358
2856,-6251,8358
2856,-6251,8358
2862,-6375,8385
2862,-6375,8385
2862,-6375,8385
2862,-6375,8385
2858,-6513,8361
2858,-6513,8361
2858,-6513,8361
2888,-6602,8341
2888,-6602,8341
2888,-6602,8341
2888,-6602,8341
2892,-6712,8363
2892,-6712,8363
2892,-6712,8363
2892,-6712,8363
2920,-6844,8376
2920,-6844,8376
2920,-6844,8376
2920,-6844,8376
2905,-6940,8325
2905,-6940,8325
2905,-6940,8325
2902,-7046,8272
2902,-7046,8272
2902,-7046,8272
2902,-7046,8272
2915,-7130,8249
2915,-7130,8249
2915,-7130,8249
2915,-7130,8249
